TableID	TableSource	ParamCat	ParamLabel	ParamNameOrigin	ParamNameNew	ParameterNameICU	unit	UID	TableUID	UnitsID	ReasonForChoosingNewName	withinAlertRange	InlierRange	RangeStandard	
7	diagnosis			infectious diseases|skin, bone and joint infections|necrotizing fasciitis|post-op	infectious diseases|skin, bone and joint infections|necrotizing fasciitis			446	700446						
7	diagnosis			infectious diseases|skin, bone and joint infections|necrotizing fasciitis|scrotal area	infectious diseases|skin, bone and joint infections|necrotizing fasciitis			446	700446						
7	diagnosis			infectious diseases|skin, bone and joint infections|necrotizing fasciitis|wound-associated	infectious diseases|skin, bone and joint infections|necrotizing fasciitis			446	700446						
7	diagnosis			infectious diseases|skin, bone and joint infections|osteomyelitis	infectious diseases|skin, bone and joint infections|osteomyelitis			447	700447						
7	diagnosis			infectious diseases|skin, bone and joint infections|osteomyelitis|extremity	infectious diseases|skin, bone and joint infections|osteomyelitis			447	700447						
7	diagnosis			infectious diseases|skin, bone and joint infections|osteomyelitis|vertebral	infectious diseases|skin, bone and joint infections|osteomyelitis			447	700447						
7	diagnosis			infectious diseases|skin, bone and joint infections|osteomyelitis|vertebral|from hematogenous spread	infectious diseases|skin, bone and joint infections|osteomyelitis			447	700447						
7	diagnosis			infectious diseases|skin, bone and joint infections|osteomyelitis|vertebral|unclear etiology	infectious diseases|skin, bone and joint infections|osteomyelitis			447	700447						
7	diagnosis			infectious diseases|skin, bone and joint infections|septic arthritis	infectious diseases|skin, bone and joint infections|septic arthritis			448	700448						
7	diagnosis			infectious diseases|skin, bone and joint infections|septic arthritis|large joint involvement	infectious diseases|skin, bone and joint infections|septic arthritis			448	700448						
7	diagnosis			infectious diseases|skin, bone and joint infections|septic arthritis|monoarticular	infectious diseases|skin, bone and joint infections|septic arthritis			448	700448						
7	diagnosis			infectious diseases|skin, bone and joint infections|septic arthritis|monoarticular|bacterial, non-gonococcal	infectious diseases|skin, bone and joint infections|septic arthritis			448	700448						
7	diagnosis			infectious diseases|skin, bone and joint infections|shingles	infectious diseases|skin, bone and joint infections|shingles			449	700449						
7	diagnosis			infectious diseases|skin, bone and joint infections|wound infection	infectious diseases|skin, bone and joint infections|wound infection			450	700450						
7	diagnosis			infectious diseases|skin, bone and joint infections|wound infection|surgical wound	infectious diseases|skin, bone and joint infections|wound infection			450	700450						
7	diagnosis			infectious diseases|skin, bone and joint infections|wound infection|traumatic wound	infectious diseases|skin, bone and joint infections|wound infection			450	700450						
7	diagnosis			infectious diseases|systemic/other infections|AIDS	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|AIDS|cd4 < 100	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|AIDS|cd4 = 100 - 200	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|AIDS|cd4 unknown	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|AIDS|with HIV myopathy	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|AIDS|with HIV nephropathy	infectious diseases|systemic/other infections|AIDS			451	700451						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|abdominal source	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|community acquired	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|genitourinary source	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|gram negative rod	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|gram postive coccus	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|hospital acquired	infectious diseases|systemic/other infections|bacteremia			452	700452						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|post procedure	infectious diseases|systemic/other infections|bacteremia|post procedure			453	700453						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|respiratory source	infectious diseases|systemic/other infections|bacteremia|respiratory source			454	700454						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|skin or wound source	infectious diseases|systemic/other infections|bacteremia			455	700455						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|unclear source	infectious diseases|systemic/other infections|bacteremia			455	700455						
7	diagnosis			infectious diseases|systemic/other infections|bacteremia|vascular catheter associated	infectious diseases|systemic/other infections|bacteremia			455	700455						
7	diagnosis			infectious diseases|systemic/other infections|bacterial infection	infectious diseases|systemic/other infections|bacterial infection			456	700456						
7	diagnosis			infectious diseases|systemic/other infections|fever	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever 41 degrees c or over	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever 41 degrees c or over|etiology unknown	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever 41 degrees c or over|infection related	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever|drug related	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever|etiology unknown	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever|heat stroke	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever|infection related	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fever|postoperative	infectious diseases|systemic/other infections|fever			457	700457						
7	diagnosis			infectious diseases|systemic/other infections|fungemia	infectious diseases|systemic/other infections|fungemia			458	700458						
7	diagnosis			infectious diseases|systemic/other infections|fungemia|disseminated fungal infection	infectious diseases|systemic/other infections|fungemia			458	700458						
7	diagnosis			infectious diseases|systemic/other infections|fungemia|foley-catheter-related	infectious diseases|systemic/other infections|fungemia			458	700458						
7	diagnosis			infectious diseases|systemic/other infections|fungemia|unclear source	infectious diseases|systemic/other infections|fungemia			458	700458						
7	diagnosis			infectious diseases|systemic/other infections|fungemia|vascular catheter-related	infectious diseases|systemic/other infections|fungemia			458	700458						
7	diagnosis			infectious diseases|systemic/other infections|hematological effect of infection	infectious diseases|systemic/other infections|hematological effect of infection			459	700459						
7	diagnosis			infectious diseases|systemic/other infections|hematological effect of infection|bandemia	infectious diseases|systemic/other infections|hematological effect of infection			459	700459						
7	diagnosis			infectious diseases|systemic/other infections|hematological effect of infection|leukocytosis	infectious diseases|systemic/other infections|hematological effect of infection			459	700459						
7	diagnosis			infectious diseases|systemic/other infections|hematological effect of infection|thrombocytopenia	infectious diseases|systemic/other infections|hematological effect of infection			459	700459						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive|cd4 = 200 - 350	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive|cd4 = 200 - 350|hiv rna < 30, 000 (bdna) or < 55,000 (rt-pcr)	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive|cd4 = 200 - 350|viral load unknown	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive|cd4 > 350	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|HIV positive|cd4 unknown	infectious diseases|systemic/other infections|HIV positive			460	700460						
7	diagnosis			infectious diseases|systemic/other infections|malaria	infectious diseases|systemic/other infections|malaria			461	700461						
7	diagnosis			infectious diseases|systemic/other infections|sepsis	infectious diseases|systemic/other infections|sepsis			462	700462						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with multi-organ dysfunction syndrome	infectious diseases|systemic/other infections|sepsis			462	700462						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- acute renal failure	infectious diseases|systemic/other infections|sepsis			462	700462						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- acute respiratory failure	infectious diseases|systemic/other infections|sepsis			462	700462						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- circulatory system failure	infectious diseases|systemic/other infections|sepsis			462	700462						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- congestive heart failure	infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- congestive heart failure			463	700463						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- metabolic encephalopathy	infectious diseases|systemic/other infections|sepsis			464	700464						
7	diagnosis			infectious diseases|systemic/other infections|sepsis|severe	infectious diseases|systemic/other infections|sepsis			464	700464						
7	diagnosis			infectious diseases|systemic/other infections|septic shock	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|culture negative	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|cultures pending	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|fungal	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|gram negative organism	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|gram positive organism	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|septic shock|organism identified	infectious diseases|systemic/other infections|septic shock			465	700465						
7	diagnosis			infectious diseases|systemic/other infections|signs and symptoms of sepsis (SIRS)	infectious diseases|systemic/other infections|signs and symptoms of sepsis (SIRS)			466	700466						
7	diagnosis			infectious diseases|systemic/other infections|toxic shock syndrome	infectious diseases|systemic/other infections|toxic shock syndrome			467	700467						
7	diagnosis			infectious diseases|systemic/other infections|toxic shock syndrome|group A streptococcus	infectious diseases|systemic/other infections|toxic shock syndrome|group A streptococcus			468	700468						
7	diagnosis			infectious diseases|systemic/other infections|toxic shock syndrome|staphylococcus aureus	infectious diseases|systemic/other infections|toxic shock syndrome			469	700469						
7	diagnosis			infectious diseases|systemic/other infections|viral infection	infectious diseases|systemic/other infections|viral infection			470	700470						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve|culture pending	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve|culture-negative	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve|other streptococci (including enterococcus)	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve|staphylococcus aureus	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - native valve|streptococcus viridans	infectious diseases|vascular infections|endocarditis - native valve			471	700471						
7	diagnosis			infectious diseases|vascular infections|endocarditis - prosthetic valve	infectious diseases|vascular infections|endocarditis - prosthetic valve			472	700472						
7	diagnosis			infectious diseases|vascular infections|endocarditis - prosthetic valve|coagulase-negative staphylococcus	infectious diseases|vascular infections|endocarditis - prosthetic valve			472	700472						
7	diagnosis			infectious diseases|vascular infections|endocarditis - prosthetic valve|culture pending	infectious diseases|vascular infections|endocarditis - prosthetic valve			472	700472						
7	diagnosis			infectious diseases|vascular infections|endocarditis - prosthetic valve|late-onset (> 2 months)	infectious diseases|vascular infections|endocarditis - prosthetic valve			472	700472						
7	diagnosis			infectious diseases|vascular infections|endocarditis - prosthetic valve|staphylococcus aureus	infectious diseases|vascular infections|endocarditis - prosthetic valve			472	700472						
7	diagnosis			infectious diseases|vascular infections|septic thrombophlebitis	infectious diseases|vascular infections|septic thrombophlebitis			473	700473						
7	diagnosis			infectious diseases|vascular infections|vascular catheter infection	infectious diseases|vascular infections|vascular catheter infection			474	700474						
7	diagnosis			infectious diseases|vascular infections|vascular catheter infection|vascular catheter infection, non-tunneled	infectious diseases|vascular infections|vascular catheter infection			474	700474						
7	diagnosis			infectious diseases|vascular infections|vascular catheter infection|vascular catheter infection, tunneled	infectious diseases|vascular infections|vascular catheter infection			474	700474						
7	diagnosis			infectious diseases|vascular infections|vascular graft infection	infectious diseases|vascular infections|vascular graft infection			475	700475						
7	diagnosis			mitral	mitral			476	700476						
7	diagnosis			neurologic|altered mental status	neurologic|altered mental status			477	700477						
7	diagnosis			neurologic|CNS mass lesions|brain abscess	neurologic|CNS mass lesions|brain abscess			478	700478						
7	diagnosis			neurologic|CNS mass lesions|brain abscess|brain	neurologic|CNS mass lesions|brain abscess			478	700478						
7	diagnosis			neurologic|CNS mass lesions|brain abscess|cerebellar	neurologic|CNS mass lesions|brain abscess			478	700478						
7	diagnosis			neurologic|CNS mass lesions|brain abscess|suspected	neurologic|CNS mass lesions|brain abscess			478	700478						
7	diagnosis			neurologic|CNS mass lesions|brain herniation syndrome	neurologic|CNS mass lesions|brain herniation syndrome			479	700479						
7	diagnosis			neurologic|CNS mass lesions|brain herniation syndrome|brainstem	neurologic|CNS mass lesions|brain herniation syndrome			479	700479						
7	diagnosis			neurologic|CNS mass lesions|brain herniation syndrome|central	neurologic|CNS mass lesions|brain herniation syndrome			479	700479						
7	diagnosis			neurologic|CNS mass lesions|brain herniation syndrome|uncal	neurologic|CNS mass lesions|brain herniation syndrome			479	700479						
7	diagnosis			neurologic|CNS mass lesions|brain tumor	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|brain tumor|brain tumor, type unknown	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|brain tumor|glioblastoma multiforme	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|brain tumor|meningioma	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|brain tumor|metastatic brain tumor	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|brain tumor|with hydrocephalus	neurologic|CNS mass lesions|brain tumor			480	700480						
7	diagnosis			neurologic|CNS mass lesions|cerebral mass of unknown etiology	neurologic|CNS mass lesions|cerebral mass of unknown etiology			481	700481						
7	diagnosis			neurologic|CNS mass lesions|cerebral mass of unknown etiology|likely abscess	neurologic|CNS mass lesions|cerebral mass of unknown etiology			481	700481						
7	diagnosis			neurologic|CNS mass lesions|cerebral mass of unknown etiology|likely hemorrhage	neurologic|CNS mass lesions|cerebral mass of unknown etiology			481	700481						
7	diagnosis			neurologic|CNS mass lesions|cerebral mass of unknown etiology|likely tumor	neurologic|CNS mass lesions|cerebral mass of unknown etiology			481	700481						
7	diagnosis			neurologic|CNS mass lesions|increased intracranial pressure|from cerebral edema	neurologic|CNS mass lesions|increased intracranial pressure|from cerebral edema			482	700482						
7	diagnosis			neurologic|CNS mass lesions|increased intracranial pressure|from hydrocephalus	neurologic|CNS mass lesions|increased intracranial pressure|from hydrocephalus			483	700483						
7	diagnosis			neurologic|CNS mass lesions|increased intracranial pressure|from intraaxial mass	neurologic|CNS mass lesions|increased intracranial pressure|from intraaxial mass			484	700484						
7	diagnosis			neurologic|CNS mass lesions|increased intracranial pressure|with papilledema	neurologic|CNS mass lesions|increased intracranial pressure|with papilledema			485	700485						
7	diagnosis			neurologic|CNS mass lesions|spinal cord compression	neurologic|CNS mass lesions|spinal cord compression			486	700486						
7	diagnosis			neurologic|CNS mass lesions|spinal cord compression|secondary to epidural abscess	neurologic|CNS mass lesions|spinal cord compression			486	700486						
7	diagnosis			neurologic|CNS mass lesions|spinal cord compression|secondary to metastasis	neurologic|CNS mass lesions|spinal cord compression			486	700486						
7	diagnosis			neurologic|CNS mass lesions|spinal tumor	neurologic|CNS mass lesions|spinal tumor			487	700487						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|hemiplegia-complete	neurologic|disorders of the spinal cord and peripheral nervous system|hemiplegia-complete			488	700488						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|hemiplegia-partial	neurologic|disorders of the spinal cord and peripheral nervous system|hemiplegia-partial			489	700489						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|paraplegia-complete	neurologic|disorders of the spinal cord and peripheral nervous system|paraplegia-complete			490	700490						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|paraplegia-partial	neurologic|disorders of the spinal cord and peripheral nervous system|paraplegia-partial			491	700491						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|quadriplegia-complete	neurologic|disorders of the spinal cord and peripheral nervous system|quadriplegia-complete			492	700492						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|quadriplegia-partial	neurologic|disorders of the spinal cord and peripheral nervous system|quadriplegia-partial			493	700493						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression	neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression			494	700494						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to disc	neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression			494	700494						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to epidural abscess	neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression			494	700494						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to epidural hematoma	neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to epidural hematoma			495	700495						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|subacute combined degeneration of the spinal cord	neurologic|disorders of the spinal cord and peripheral nervous system|subacute combined degeneration of the spinal cord			496	700496						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|tetanus	neurologic|disorders of the spinal cord and peripheral nervous system|tetanus			497	700497						
7	diagnosis			neurologic|disorders of the spinal cord and peripheral nervous system|transverse myelitis	neurologic|disorders of the spinal cord and peripheral nervous system|transverse myelitis			498	700498						
7	diagnosis			neurologic|disorders of vasculature|cerebral epidural hematoma	neurologic|disorders of vasculature|cerebral epidural hematoma			499	700499						
7	diagnosis			neurologic|disorders of vasculature|cerebral epidural hematoma|secondary to trauma	neurologic|disorders of vasculature|cerebral epidural hematoma			499	700499						
7	diagnosis			neurologic|disorders of vasculature|cerebral subdural hematoma	neurologic|disorders of vasculature|cerebral subdural hematoma			500	700500						
7	diagnosis			neurologic|disorders of vasculature|cerebral subdural hematoma|secondary to anticoagulation	neurologic|disorders of vasculature|cerebral subdural hematoma			500	700500						
7	diagnosis			neurologic|disorders of vasculature|cerebral subdural hematoma|secondary to trauma	neurologic|disorders of vasculature|cerebral subdural hematoma			500	700500						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure|with herniation syndrome	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure|with herniation syndrome|central	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure|with herniation syndrome|uncal	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure|with reflex bradycardia	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|increased intracranial pressure|with reflex hypertension	neurologic|disorders of vasculature|increased intracranial pressure			501	700501						
7	diagnosis			neurologic|disorders of vasculature|intracranial venous thrombosis	neurologic|disorders of vasculature|intracranial venous thrombosis			502	700502						
7	diagnosis			neurologic|disorders of vasculature|intracranial venous thrombosis|cavernous sinus	neurologic|disorders of vasculature|intracranial venous thrombosis			502	700502						
7	diagnosis			neurologic|disorders of vasculature|spinal cord compression	neurologic|disorders of vasculature|spinal cord compression			503	700503						
7	diagnosis			neurologic|disorders of vasculature|spinal epidural hematoma|secondary to trauma	neurologic|disorders of vasculature|spinal epidural hematoma|secondary to trauma			504	700504						
7	diagnosis			neurologic|disorders of vasculature|stroke	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|brainstem	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|cortical	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive|cerebellar	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive|internal capsule	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|left sided	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|right sided	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|from ruptured AV malformation	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|traumatic	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|with hydrocephalus	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|hemorrhagic stroke|transformation of ischemic stroke	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|atheroembolic	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|atherosclerotic thrombosis	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|brainstem	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|cardioembolic	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|cortical	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|dissection of cervicocerebral arteries	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|lacunar infarct	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|left sided	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|perioperative	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|stroke|ischemic stroke|right sided	neurologic|disorders of vasculature|stroke			505	700505						
7	diagnosis			neurologic|disorders of vasculature|TIA	neurologic|disorders of vasculature|TIA			506	700506						
7	diagnosis			neurologic|disorders of vasculature|TIA|anterior circulation	neurologic|disorders of vasculature|TIA			506	700506						
7	diagnosis			neurologic|disorders of vasculature|TIA|atheroembolic	neurologic|disorders of vasculature|TIA			506	700506						
7	diagnosis			neurologic|disorders of vasculature|TIA|atherosclerotic occlusion	neurologic|disorders of vasculature|TIA			506	700506						
7	diagnosis			neurologic|disorders of vasculature|TIA|secondary to hypotension	neurologic|disorders of vasculature|TIA			506	700506						
7	diagnosis			neurologic|infectious disease of nervous system|CNS abscess	neurologic|infectious disease of nervous system|CNS abscess			507	700507						
7	diagnosis			neurologic|infectious disease of nervous system|CNS abscess|brain	neurologic|infectious disease of nervous system|CNS abscess			507	700507						
7	diagnosis			neurologic|infectious disease of nervous system|CNS abscess|spinal epidural	neurologic|infectious disease of nervous system|CNS abscess			507	700507						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|etiology undefined	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|systemic lupus erythematosus	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|viral	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|viral|CMV	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|viral|herpes	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|viral|suspected	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|encephalitis|viral|West Nile virus	neurologic|infectious disease of nervous system|encephalitis			508	700508						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|acute	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|acute|aseptic	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|acute|bacterial	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|acute|viral	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|after neurosurgical procedure	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|after trauma to skull base	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|chronic|non-infectious|multiple sclerosis	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|infectious disease of nervous system|meningitis|chronic|non-infectious|vasculitis	neurologic|infectious disease of nervous system|meningitis			509	700509						
7	diagnosis			neurologic|misc|decompression syndrome	neurologic|misc|decompression syndrome			510	700510						
7	diagnosis			neurologic|misc|headache	neurologic|misc|headache			511	700511						
7	diagnosis			neurologic|misc|headache|hydrocephalus	neurologic|misc|headache			511	700511						
7	diagnosis			neurologic|misc|headache|hydrocephalus|congenital	neurologic|misc|headache			511	700511						
7	diagnosis			neurologic|misc|headache|hydrocephalus|normal pressure	neurologic|misc|headache			511	700511						
7	diagnosis			neurologic|misc|headache|migraine	neurologic|misc|headache			511	700511						
7	diagnosis			neurologic|misc|headache|severe	neurologic|misc|headache			511	700511						
